"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"29033",44008,"Pltano","14/10/2011 11:34","Muy bajo (1 - 2 mts)",15,"Chico",-68.8327040816,-32.8849346191,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"31096",47190,"Fresno europeo","20/09/2011 10:49","Alto (> 8 mts)",136,"Grande",-68.8343631389,-32.875104558,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"21120",32056,"Morera","09/06/2011 09:46","Medio (4 - 8 mts)",80,"Grande",-68.8611846371,-32.8868648902,5,"Residencial Sur",2423808.92355,0,"bajo"
"965",1479,"Paraiso sombrilla","25/11/2011 11:32","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8716295673,-32.8770860306,7,"Residencial Parque",1786336.08966,0,"bajo"
"25272",38228,"Paraiso","18/01/2012 12:42","Alto (> 8 mts)",170,"Grande",-68.8459694049,-32.8731623349,6,"Residencial Norte",2694682.37982,0,"medio"
"16724",25468,"Morera","08/02/2011 13:10","Alto (> 8 mts)",160,"Grande",-68.840524545,-32.9002573231,2,"Barrio Civico",2366816.36021,0,"medio"
"7991",12185,"Paraiso","19/01/2011 10:43","Alto (> 8 mts)",190,"Grande",-68.8461171235,-32.8683063543,6,"Residencial Norte",2694682.37982,0,"medio"
"17844",27174,"Acacia SP","27/10/2011 09:34","Medio (4 - 8 mts)",130,"Grande",-68.8387551665,-32.890701371,3,"Parque O'Higgins",1531146.02653,0,"medio"
"27543",41667,"Olmo bola","26/04/2011 10:02","Medio (4 - 8 mts)",40,"Mediano",-68.8373013644,-32.8771911457,1,"Parque Central",1655357.93265,0,"bajo"
"12498",19206,"Paraiso","06/07/2011 09:37","Alto (> 8 mts)",165,"Grande",-68.8389761374,-32.8728783484,4,"Cuarta Oeste",1173332.70145,0,"medio"
"21894",33228,"Pltano","09/05/2011 12:02","Alto (> 8 mts)",168,"Grande",-68.8554325936,-32.8921470663,5,"Residencial Sur",2423808.92355,0,"medio"
"24829",37580,"Paraiso","02/12/2010 09:25","Alto (> 8 mts)",160,"Grande",-68.85774385,-32.8698909728,6,"Residencial Norte",2694682.37982,0,"medio"
"871",1338,"Fresno europeo","29/11/2011 10:34","Medio (4 - 8 mts)",60,"Mediano",-68.8774632973,-32.8657522046,8,"Aeroparque",2203364.73622,0,"bajo"
"22653",34339,"Fresno europeo","28/03/2011 12:35","Medio (4 - 8 mts)",70,"Grande",-68.8516208234,-32.8747609635,6,"Residencial Norte",2694682.37982,1,"bajo"
"13224",20279,"Morera","17/05/2011 10:13","Alto (> 8 mts)",110,"Grande",-68.8593301731,-32.8936732959,5,"Residencial Sur",2423808.92355,0,"medio"
"21385",32455,"Morera","27/05/2011 09:43","Alto (> 8 mts)",150,"Grande",-68.8512612983,-32.8886615548,5,"Residencial Sur",2423808.92355,0,"medio"
"23418",35493,"Pltano","07/04/2011 17:21","Alto (> 8 mts)",180,"Grande",-68.8564058677,-32.8807711695,7,"Residencial Parque",1786336.08966,0,"medio"
"18574",28267,"Morera","28/02/2011 16:03","Alto (> 8 mts)",98,"Grande",-68.8493615165,-32.8931684597,2,"Barrio Civico",2366816.36021,1,"bajo"
"29079",44084,"Morera","14/10/2011 11:13","Alto (> 8 mts)",180,"Grande",-68.8310547284,-32.8861280148,3,"Parque O'Higgins",1531146.02653,0,"medio"
"25794",39016,"Caducifolio","27/12/2010 10:00","Bajo (2 - 4 mts)",10,"Chico",-68.8546488362,-32.8708500361,6,"Residencial Norte",2694682.37982,0,"bajo"
"13361",20479,"Fresno europeo","02/06/2011 12:55","Medio (4 - 8 mts)",96,"Grande",-68.8594931322,-32.8972797021,5,"Residencial Sur",2423808.92355,0,"bajo"
"1181",1802,"Liquidambar","24/11/2011 13:24","Medio (4 - 8 mts)",30,"Mediano",-68.8702877159,-32.8795362259,7,"Residencial Parque",1786336.08966,0,"bajo"
"10926",16860,"Morera","05/08/2011 13:31","Alto (> 8 mts)",195,"Grande",-68.8399697844,-32.8649514746,4,"Cuarta Oeste",1173332.70145,1,"medio"
"28101",42572,"Morera","26/09/2011 10:46","Medio (4 - 8 mts)",88,"Grande",-68.8277735539,-32.8756593144,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"20247",30760,"Morera","03/02/2011 13:58","Alto (> 8 mts)",145,"Grande",-68.8554192652,-32.8688934635,6,"Residencial Norte",2694682.37982,0,"medio"
"25707",38879,"Fresno europeo","09/12/2010 09:28","Alto (> 8 mts)",185,"Grande",-68.8483748366,-32.8718273571,6,"Residencial Norte",2694682.37982,0,"medio"
"15846",24112,"Fresno europeo","11/01/2011 09:02","Alto (> 8 mts)",130,"Grande",-68.8467202222,-32.902444817,2,"Barrio Civico",2366816.36021,0,"medio"
"20738",31497,"Caducifolio","19/05/2011 10:49","Alto (> 8 mts)",95,"Grande",-68.8588829962,-32.8905737686,5,"Residencial Sur",2423808.92355,0,"bajo"
"14226",21725,"Fresno europeo","09/06/2011 10:56","Medio (4 - 8 mts)",75,"Grande",-68.8554224513,-32.8952329123,5,"Residencial Sur",2423808.92355,0,"bajo"
"5396",8265,"Fresno americano","09/03/2011 19:03","Alto (> 8 mts)",52,"Mediano",-68.8452603555,-32.8920290822,2,"Barrio Civico",2366816.36021,0,"bajo"
"7955",12121,"Paraiso","20/01/2011 11:13","Alto (> 8 mts)",148,"Grande",-68.8475590741,-32.8679919098,6,"Residencial Norte",2694682.37982,0,"medio"
"11924",18351,"Paraiso","01/08/2011 08:39","Alto (> 8 mts)",150,"Grande",-68.8365469362,-32.8687659142,4,"Cuarta Oeste",1173332.70145,0,"medio"
"1583",2409,"Fresno europeo","20/10/2011 10:23","Medio (4 - 8 mts)",100,"Grande",-68.8324175714,-32.8877197816,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"24173",36613,"Morera","15/06/2011 10:02","Medio (4 - 8 mts)",110,"Grande",-68.8578705013,-32.8828822133,7,"Residencial Parque",1786336.08966,1,"medio"
"26864",40638,"Pltano","15/04/2011 10:46","Alto (> 8 mts)",200,"Grande",-68.8444968922,-32.8850564646,1,"Parque Central",1655357.93265,0,"medio"
"18347",27951,"Fresno europeo","03/11/2011 09:44","Alto (> 8 mts)",102,"Grande",-68.8370767942,-32.8939236871,2,"Barrio Civico",2366816.36021,0,"medio"
"28215",42735,"Pltano","26/09/2011 11:06","Alto (> 8 mts)",260,"Grande",-68.8278855758,-32.8773216011,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
"11174",17247,"Morera","12/08/2011 09:09","Alto (> 8 mts)",220,"Grande",-68.8364929716,-32.8641594384,4,"Cuarta Oeste",1173332.70145,0,"alto"
"16321",24824,"Morera","18/02/2011 08:56","Alto (> 8 mts)",165,"Grande",-68.8401345056,-32.8965770271,2,"Barrio Civico",2366816.36021,0,"medio"
"28983",43929,"Acacia SP","12/10/2011 14:37","Alto (> 8 mts)",140,"Grande",-68.8324937629,-32.8841107013,3,"Parque O'Higgins",1531146.02653,0,"medio"
"18419",28048,"Morera","23/03/2011 18:06","Alto (> 8 mts)",142,"Grande",-68.8459095525,-32.8938730027,2,"Barrio Civico",2366816.36021,1,"medio"
"7461",11386,"Jacarand","25/01/2011 11:05","Muy bajo (1 - 2 mts)",2,"Chico",-68.8492854837,-32.9003569299,2,"Barrio Civico",2366816.36021,0,"bajo"
"17924",27299,"Pltano","31/10/2011 09:38","Alto (> 8 mts)",158,"Grande",-68.8354989936,-32.8889372088,3,"Parque O'Higgins",1531146.02653,0,"medio"
"16976",25857,"Morera","03/02/2011 18:00","Medio (4 - 8 mts)",82,"Grande",-68.8404915061,-32.9025753767,2,"Barrio Civico",2366816.36021,1,"bajo"
"21127",32065,"Morera","09/06/2011 09:22","Alto (> 8 mts)",148,"Grande",-68.8602349507,-32.8868952114,5,"Residencial Sur",2423808.92355,0,"medio"
"4503",6898,"Fresno europeo","24/05/2011 12:43","Bajo (2 - 4 mts)",30,"Mediano",-68.8607353507,-32.8948590705,5,"Residencial Sur",2423808.92355,0,"bajo"
"1777",2699,"Fresno europeo","11/10/2011 12:15","Muy bajo (1 - 2 mts)",2,"Chico",-68.8297686419,-32.8829776506,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"31024",47061,"Morera","09/09/2011 14:54","Alto (> 8 mts)",120,"Grande",-68.830658199,-32.8719488965,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"19264",29311,"Fresno americano","22/02/2011 10:30","Alto (> 8 mts)",126,"Grande",-68.8438002192,-32.8886170147,2,"Barrio Civico",2366816.36021,0,"medio"
"30370",46069,"Morera","27/09/2011 09:36","Alto (> 8 mts)",200,"Grande",-68.8226116805,-32.873968632,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"27963",42360,"Fresno europeo","05/10/2011 11:06","Alto (> 8 mts)",130,"Grande",-68.8350010496,-32.8751694214,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"27950",42340,"Eucalyptus","26/04/2011 13:59","Alto (> 8 mts)",290,"Grande",-68.8372275684,-32.8761154197,1,"Parque Central",1655357.93265,0,"alto"
"13901",21250,"Paraiso","10/05/2011 11:56","Alto (> 8 mts)",206,"Grande",-68.8534693886,-32.895754461,5,"Residencial Sur",2423808.92355,0,"alto"
"6181",9448,"Fresno europeo","14/02/2011 09:17","Medio (4 - 8 mts)",88,"Grande",-68.8559969943,-32.8642378836,6,"Residencial Norte",2694682.37982,0,"bajo"
"13453",20610,"Acacia SP","30/05/2011 10:03","Alto (> 8 mts)",155,"Grande",-68.8622284217,-32.8978478353,5,"Residencial Sur",2423808.92355,1,"medio"
"26911",40705,"Morera","19/04/2011 09:30","Alto (> 8 mts)",200,"Grande",-68.8417155531,-32.8839166755,1,"Parque Central",1655357.93265,1,"medio"
"15976",24303,"Morera","28/01/2011 07:26","Alto (> 8 mts)",63,"Grande",-68.8437539802,-32.9018235439,2,"Barrio Civico",2366816.36021,0,"bajo"
"23148",35091,"Fresno europeo","21/03/2011 12:09","Medio (4 - 8 mts)",30,"Mediano",-68.8550463053,-32.8803566321,6,"Residencial Norte",2694682.37982,0,"bajo"
"139",211,"Fresno americano","06/03/2012 10:13","Medio (4 - 8 mts)",40,"Mediano",-68.8392752324,-32.8702071153,4,"Cuarta Oeste",1173332.70145,1,"bajo"
"11622",17915,"Paraiso","29/07/2011 14:00","Alto (> 8 mts)",180,"Grande",-68.837278151,-32.8673777997,4,"Cuarta Oeste",1173332.70145,0,"medio"
"18611",28321,"Fresno americano","11/03/2011 12:52","Alto (> 8 mts)",154,"Grande",-68.8480154537,-32.8881016447,5,"Residencial Sur",2423808.92355,0,"medio"
"20354",30923,"Fresno europeo","14/02/2011 09:07","Muy bajo (1 - 2 mts)",26,"Mediano",-68.8560057213,-32.8641683386,6,"Residencial Norte",2694682.37982,0,"bajo"
"8880",13558,"Fresno europeo","28/01/2011 10:06","Muy bajo (1 - 2 mts)",6,"Chico",-68.8505510339,-32.8641080112,6,"Residencial Norte",2694682.37982,0,"bajo"
"19345",29421,"Pltano","09/03/2011 17:47","Alto (> 8 mts)",252,"Grande",-68.8461524495,-32.8917398807,2,"Barrio Civico",2366816.36021,0,"alto"
"14429",22037,"Morera","16/05/2011 10:05","Alto (> 8 mts)",210,"Grande",-68.8570942743,-32.8934234268,5,"Residencial Sur",2423808.92355,0,"alto"
"19496",29635,"Pltano","23/03/2011 18:24","Alto (> 8 mts)",268,"Grande",-68.8430072577,-32.8939647718,2,"Barrio Civico",2366816.36021,0,"alto"
"30342",46031,"Fresno europeo","20/09/2011 09:16","Medio (4 - 8 mts)",220,"Grande",-68.8211124005,-32.8734986983,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
"20570",31235,"Paraiso sombrilla","04/02/2011 12:12","Bajo (2 - 4 mts)",80,"Grande",-68.8540235886,-32.8643903329,6,"Residencial Norte",2694682.37982,0,"bajo"
"24500",37078,"Olmo bola","06/04/2011 09:52","Medio (4 - 8 mts)",140,"Grande",-68.8578638353,-32.8757876485,6,"Residencial Norte",2694682.37982,0,"medio"
"13913",21266,"Morera","13/06/2011 12:55","Alto (> 8 mts)",125,"Grande",-68.8531682769,-32.8960481428,5,"Residencial Sur",2423808.92355,0,"medio"
"16255",24723,"Olmo comun","17/02/2011 10:40","Alto (> 8 mts)",93,"Grande",-68.8408096148,-32.8992376044,2,"Barrio Civico",2366816.36021,0,"bajo"
"30046",45585,"Fresno americano","01/09/2011 10:19","Medio (4 - 8 mts)",11,"Chico",-68.8210057343,-32.8703203703,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"7573",11561,"Acacia SP","10/05/2010 11:17","Alto (> 8 mts)",170,"Grande",-68.8521157902,-32.8677770052,6,"Residencial Norte",2694682.37982,0,"medio"
"3246",4963,"Prunas","15/07/2011 10:53","Bajo (2 - 4 mts)",22,"Mediano",-68.8441438014,-32.870452296,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"1690",2560,"Fresno europeo","19/10/2011 09:58","Medio (4 - 8 mts)",45,"Mediano",-68.8313110802,-32.8854766774,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"12926",19836,"Fresno europeo","04/08/2011 10:04","Medio (4 - 8 mts)",103,"Grande",-68.8349119902,-32.8647017155,4,"Cuarta Oeste",1173332.70145,0,"medio"
"9471",14499,"Morera","30/11/2011 17:49","Medio (4 - 8 mts)",66,"Grande",-68.8791379761,-32.8663330892,8,"Aeroparque",2203364.73622,0,"bajo"
"30752",46647,"Morera","05/09/2011 08:45","Alto (> 8 mts)",185,"Grande",-68.8305989569,-32.869855548,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"22926",34744,"Morera","30/03/2011 13:04","Alto (> 8 mts)",77,"Grande",-68.8505261095,-32.878998141,6,"Residencial Norte",2694682.37982,1,"bajo"
"5521",8455,"Morera","09/02/2011 18:24","Alto (> 8 mts)",104,"Grande",-68.8359492027,-32.8989082041,2,"Barrio Civico",2366816.36021,1,"medio"
"18438",28075,"Morera","21/02/2011 18:12","Medio (4 - 8 mts)",108,"Grande",-68.8501871357,-32.8919637099,5,"Residencial Sur",2423808.92355,0,"medio"
"10511",16225,"Morera","20/07/2011 10:37","Alto (> 8 mts)",200,"Grande",-68.8434735269,-32.8658976377,4,"Cuarta Oeste",1173332.70145,0,"medio"
"19483",29611,"Morera","23/03/2011 19:06","Bajo (2 - 4 mts)",12,"Chico",-68.8440390841,-32.8933986288,2,"Barrio Civico",2366816.36021,0,"bajo"
"1584",2410,"Fresno europeo","20/10/2011 10:20","Medio (4 - 8 mts)",124,"Grande",-68.8322583177,-32.8877301008,3,"Parque O'Higgins",1531146.02653,0,"medio"
"30958",46957,"Morera","09/09/2011 11:05","Medio (4 - 8 mts)",52,"Mediano",-68.8311285773,-32.870854067,4,"Cuarta Este Área Fundacional",1822015.85685,1,"bajo"
"23846",36121,"Morera","05/04/2011 10:36","Alto (> 8 mts)",145,"Grande",-68.854973647,-32.877316506,6,"Residencial Norte",2694682.37982,0,"medio"
"13239",20302,"Fresno europeo","16/05/2011 09:56","Alto (> 8 mts)",115,"Grande",-68.8604465775,-32.8925371533,5,"Residencial Sur",2423808.92355,0,"medio"
"25605",38722,"Morera","15/12/2010 10:13","Alto (> 8 mts)",160,"Grande",-68.8510162658,-32.8709041247,6,"Residencial Norte",2694682.37982,0,"medio"
"1774",2696,"Caducifolio","11/10/2011 12:19","Bajo (2 - 4 mts)",15,"Chico",-68.8297819033,-32.8832110103,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"14900",22727,"Paraiso","10/05/2011 13:25","Alto (> 8 mts)",86,"Grande",-68.8532521523,-32.9011380801,2,"Barrio Civico",2366816.36021,0,"bajo"
"608",934,"Morera","13/01/2012 19:17","Medio (4 - 8 mts)",100,"Grande",-68.8503960711,-32.8729352534,6,"Residencial Norte",2694682.37982,0,"bajo"
"28509",43218,"Morera","04/10/2011 09:40","Alto (> 8 mts)",150,"Grande",-68.8343810513,-32.8787959354,1,"Parque Central",1655357.93265,1,"medio"
"24512",37090,"Pltano","06/04/2011 09:19","Alto (> 8 mts)",150,"Grande",-68.8578831501,-32.8766745764,7,"Residencial Parque",1786336.08966,0,"medio"
"13895",21243,"Fresno europeo","10/05/2011 12:11","Alto (> 8 mts)",113,"Grande",-68.85336484,-32.8950875082,5,"Residencial Sur",2423808.92355,0,"medio"
"19274",29324,"Fresno americano","25/04/2011 12:49","Alto (> 8 mts)",155,"Grande",-68.8426712876,-32.8867387352,1,"Parque Central",1655357.93265,0,"medio"
"1205",1844,"Tipa","17/11/2011 12:51","Medio (4 - 8 mts)",93,"Grande",-68.8588294088,-32.8722257961,6,"Residencial Norte",2694682.37982,0,"bajo"
"11541",17799,"Paraiso","22/07/2011 13:27","Alto (> 8 mts)",107,"Grande",-68.8430500102,-32.8688019168,4,"Cuarta Oeste",1173332.70145,0,"medio"
"28121",42604,"Morera","23/09/2011 09:14","Alto (> 8 mts)",170,"Grande",-68.826462978,-32.8761039458,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"10778",16632,"Morera","26/07/2011 14:07","Alto (> 8 mts)",120,"Grande",-68.8402554546,-32.8651455238,4,"Cuarta Oeste",1173332.70145,0,"medio"
"14430",22038,"Pltano","16/05/2011 10:03","Alto (> 8 mts)",190,"Grande",-68.8571279948,-32.8935454524,5,"Residencial Sur",2423808.92355,0,"medio"
"12673",19457,"Fresno europeo","12/07/2011 12:06","Medio (4 - 8 mts)",60,"Mediano",-68.8383967475,-32.8706604257,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"31355",47576,"Fresno europeo","19/09/2011 08:12","Medio (4 - 8 mts)",68,"Grande",-68.8263210634,-32.8720700013,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"29040",44016,"Morera","19/10/2011 10:05","Alto (> 8 mts)",130,"Grande",-68.8313302823,-32.8858207294,3,"Parque O'Higgins",1531146.02653,1,"medio"
"30481",46251,"Morera","27/09/2011 12:36","Medio (4 - 8 mts)",100,"Grande",-68.8255640625,-32.8756298908,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"13137",20137,"Pltano","16/05/2011 10:49","Alto (> 8 mts)",140,"Grande",-68.8609897962,-32.8912570858,5,"Residencial Sur",2423808.92355,0,"medio"
"13928",21284,"Fresno americano","13/06/2011 12:06","Medio (4 - 8 mts)",79,"Grande",-68.8521543347,-32.8970914126,5,"Residencial Sur",2423808.92355,0,"bajo"
"850",1310,"Paraiso sombrilla","01/12/2011 12:25","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8785243452,-32.8668256294,8,"Aeroparque",2203364.73622,0,"bajo"
"23945",36271,"Jacarand","17/03/2011 10:08","Bajo (2 - 4 mts)",16,"Chico",-68.8536004008,-32.8777062502,6,"Residencial Norte",2694682.37982,1,"bajo"
"30164",45771,"Morera","24/08/2011 09:52","Alto (> 8 mts)",140,"Grande",-68.8211565996,-32.8695790987,4,"Cuarta Este Área Fundacional",1822015.85685,1,"medio"
"7923",12070,"Fresno europeo","02/02/2010 12:46","Bajo (2 - 4 mts)",73,"Grande",-68.8526150739,-32.8680650584,6,"Residencial Norte",2694682.37982,0,"bajo"
"28389",43019,"Fresno europeo","05/10/2011 09:14","Medio (4 - 8 mts)",100,"Grande",-68.8323534399,-32.8783820603,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"2586",3934,"Fresno europeo","05/09/2011 13:17","Bajo (2 - 4 mts)",32,"Mediano",-68.8217662203,-32.8708438119,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"2127",3218,"Fresno americano","28/09/2011 08:29","Alto (> 8 mts)",80,"Grande",-68.8238451663,-32.8734696269,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"7347",11200,"Caducifolio","26/01/2011 10:54","Bajo (2 - 4 mts)",38,"Mediano",-68.8441886229,-32.9028267779,2,"Barrio Civico",2366816.36021,0,"bajo"
"31451",47707,"Fresno europeo","15/09/2011 12:53","Medio (4 - 8 mts)",120,"Grande",-68.8282040619,-32.8730860476,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
"17858",27193,"Pltano","26/10/2011 12:32","Alto (> 8 mts)",142,"Grande",-68.8356792138,-32.8905395711,3,"Parque O'Higgins",1531146.02653,0,"medio"
"30039",45575,"Morera","01/09/2011 10:49","Alto (> 8 mts)",92,"Grande",-68.8217303715,-32.8705937229,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
"16422",24984,"Olmo comun","16/02/2011 09:01","Alto (> 8 mts)",145,"Grande",-68.8378408958,-32.896559387,2,"Barrio Civico",2366816.36021,0,"medio"
"11582",17857,"Pltano","02/08/2011 09:45","Alto (> 8 mts)",145,"Grande",-68.8357778404,-32.8660936293,4,"Cuarta Oeste",1173332.70145,0,"medio"
"26609",40261,"Fresno europeo","14/04/2011 09:54","Medio (4 - 8 mts)",45,"Mediano",-68.8464837519,-32.8822009273,1,"Parque Central",1655357.93265,0,"bajo"
"24103",36516,"Morera","06/04/2011 10:38","Alto (> 8 mts)",77,"Grande",-68.8563597406,-32.8782947936,6,"Residencial Norte",2694682.37982,0,"bajo"
"30206",45825,"Morera","26/08/2011 11:19","Medio (4 - 8 mts)",243,"Grande",-68.8210820484,-32.8694583455,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
"9141",13973,"Aguaribay","29/11/2011 12:15","Alto (> 8 mts)",130,"Grande",-68.8780367232,-32.8650125414,8,"Aeroparque",2203364.73622,0,"medio"
"20087",30518,"Fresno europeo","04/04/2011 16:09","Bajo (2 - 4 mts)",18,"Chico",-68.8389930944,-32.8874179855,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"15283",23254,"Fresno europeo","27/01/2012 12:38","Bajo (2 - 4 mts)",18,"Chico",-68.8520044997,-32.9016339818,2,"Barrio Civico",2366816.36021,0,"bajo"
"28617",43374,"Fresno europeo","25/10/2011 16:54","Bajo (2 - 4 mts)",60,"Mediano",-68.8337437053,-32.8808522091,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"29287",44417,"Fresno europeo","18/10/2011 10:55","Medio (4 - 8 mts)",60,"Mediano",-68.8368167275,-32.8856922947,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"11762",18112,"Paraiso","28/07/2011 10:11","Alto (> 8 mts)",220,"Grande",-68.840723359,-32.8697857004,4,"Cuarta Oeste",1173332.70145,0,"alto"
"20117",30563,"Fresno europeo","09/02/2011 10:20","Bajo (2 - 4 mts)",20,"Chico",-68.8571444078,-32.8661955524,6,"Residencial Norte",2694682.37982,0,"bajo"
"19344",29420,"Pltano","09/03/2011 17:45","Alto (> 8 mts)",210,"Grande",-68.8460709832,-32.8917558305,2,"Barrio Civico",2366816.36021,0,"alto"
"13797",21117,"Morera","21/06/2011 10:02","Muy bajo (1 - 2 mts)",12,"Chico",-68.863167164,-32.8992718511,5,"Residencial Sur",2423808.92355,0,"bajo"
"4924",7538,"Fresno americano","14/06/2011 14:53","Alto (> 8 mts)",100,"Grande",-68.8601406939,-32.8821738319,7,"Residencial Parque",1786336.08966,0,"bajo"
"14227",21727,"Morera","24/05/2011 09:57","Alto (> 8 mts)",155,"Grande",-68.855400298,-32.8948562504,5,"Residencial Sur",2423808.92355,0,"medio"
"5553",8505,"Morera","10/02/2011 09:13","Alto (> 8 mts)",90,"Grande",-68.8381308479,-32.8967023335,2,"Barrio Civico",2366816.36021,0,"bajo"
"25898",39170,"Fresno europeo","25/11/2010 12:35","Bajo (2 - 4 mts)",50,"Mediano",-68.8532613805,-32.8725213577,6,"Residencial Norte",2694682.37982,0,"bajo"
"17380",26472,"Acacia SP","09/11/2011 09:50","Medio (4 - 8 mts)",90,"Grande",-68.831826565,-32.8913709483,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"10621",16410,"Morera","02/08/2011 10:19","Alto (> 8 mts)",180,"Grande",-68.8354345128,-32.8668659306,4,"Cuarta Oeste",1173332.70145,1,"medio"
"27544",41668,"Morera","26/04/2011 10:03","Alto (> 8 mts)",150,"Grande",-68.8372807295,-32.8771225415,1,"Parque Central",1655357.93265,0,"medio"
"5912",9058,"Fresno europeo","15/02/2011 12:36","Medio (4 - 8 mts)",40,"Mediano",-68.8550655486,-32.8661222898,6,"Residencial Norte",2694682.37982,0,"bajo"
"17179",26167,"Perenne","14/11/2011 17:14","Medio (4 - 8 mts)",170,"Grande",-68.829874887,-32.8869199042,3,"Parque O'Higgins",1531146.02653,0,"medio"
"14946",22797,"Morera","17/06/2011 16:54","Alto (> 8 mts)",112,"Grande",-68.8595384325,-32.9016814413,5,"Residencial Sur",2423808.92355,0,"medio"
